patterns\K,0,1,2,3,4,5,6,7
(2- 29),0.564284962395,0.480870712567,0.355793609878,0.772552388898,0.356898267102,0.978691822204,0.63091702951,0.680330087157
(2- 30),2.18170673668,2.73824866164,2.62368796922,2.71601533751,2.09035866687,2.24090561263,2.22845513982,2.82496903524
(2- 31),2.52321761411,1.6732598602,2.95130921986,1.81998792582,2.44659153995,2.22931623667,3.18942795474,2.6816048306
(2- 32),2.26174738391,1.98139684459,2.91916382722,2.7304336701,2.23032189934,2.27002901353,2.00467713775,3.11817690602
(2- 33),2.36005830094,2.36831425547,2.69611897183,3.02594998363,2.2754629931,2.26855495424,2.16637120085,2.45552124001
(2- 34),2.48514663895,3.91791105763,2.38244425005,1.89459848023,2.17328641335,2.68232557331,2.50629502999,2.45303518047
(2- 35),3.24866376637,2.20027441359,2.8153535356,2.14866282251,2.69199768341,2.36178469687,1.85153767785,2.00613625856
(2- 36),2.37348236036,2.59640862834,2.08009608648,2.14328605403,2.9343003876,2.44920638706,2.91315425871,2.4791843999
(2- 37),1.0040895984,1.31183127398,2.11193617075,1.18615416139,0.343619926963,0.892889000959,1.56078948162,0.579462931315
(2- 38),1.91151892728,2.42374091136,3.0848695195,2.17439349245,1.75329896381,3.14941344141,1.84422353146,2.56539553985
(2- 39),1.62616733753,1.04736327918,2.4100247604,1.77515061466,2.37229586943,2.0996004897,2.18469532178,1.93307980761
(2- 40),1.78671696604,1.18350476723,1.29237278969,2.54571341584,1.60389205437,0.51179988356,2.24530032524,1.3851529516
(2- 41),2.05568867073,1.33040786347,2.21860746535,2.171193435,2.83677623226,1.67616842679,2.13664840545,1.54832386903
(2- 42),2.36462387386,1.58940975095,2.90450361483,3.10248293894,2.88942895698,1.74436580221,1.50007097988,2.19787706357
(2- 43),1.64352207833,1.05921533036,2.26830127084,2.62779376106,2.23504931424,2.49251916357,2.77530370085,2.25849252944
(2- 44),2.72736612279,1.87779892198,2.87032001053,2.93724010989,2.46593274548,2.30434286334,2.27180010465,2.067506973
(2- 45),2.80586061586,2.55099470886,2.22448381369,2.66734559172,2.85712716993,2.00854132812,2.42442585511,2.41107156263
(2- 46),1.25918529782,0.778134888186,1.54533077826,0.451321528546,0.740453118733,1.0562091028,1.14516786465,1.23873687484
(2- 47),0.863182936397,0.935142753361,0.890853578306,0.777306630252,0.571514614601,0.871289990838,0.552221929663,0.758472105704
(2- 48),2.08991517219,2.54825533938,1.73675403271,1.51352282006,1.44044215445,1.90453932177,2.26284490507,1.96936100502
(2- 49),2.28198914877,1.50738128576,2.50947885493,1.76672306295,2.27988808081,2.92520262014,2.62359922,1.91193434993
(2- 50),2.70932394793,2.48205582604,2.62423797189,2.97052597559,2.29525334931,1.28303610361,3.06739059344,2.51655819641
(2- 51),0.727238056852,0.511463519308,0.716611119227,0.549980336033,0.363280982711,1.34288925884,0.624395239643,0.62078608006
(2- 52),2.57923027964,1.99371691356,1.59211083458,2.59105825988,2.33238003914,2.28786146522,1.68949943799,2.41785401577
(2- 53),2.43520883311,2.81877093854,2.58864874382,1.79854761599,2.24377668967,2.85575484183,2.47109639235,2.22230360373
(2- 54),2.29744914965,1.7487220194,3.21781743842,2.14425735429,2.14459714991,2.60159123379,1.91245252131,2.03018504557
(2- 55),2.68559530675,1.37142852344,3.47064855461,2.37126941678,2.57176847345,2.07612647084,1.15323829472,2.54686720057
(2- 56),2.88874711674,2.20086042945,2.93812257696,1.88228097712,2.70900771955,1.7400743924,1.90371597164,2.69172637785
(2- 57),1.24698464606,1.20607769943,2.61921581412,1.79779315043,2.18411834237,2.80591346061,1.82236848866,1.1882911076
(2- 58),2.28896015572,2.88468234883,2.10933394901,2.85776623613,2.36060727879,2.99811683529,2.21589240157,2.36193047607
(2- 60),2.26531867599,2.27753382405,3.35805881433,2.38653319585,1.84871257839,2.70136600893,2.01912897163,2.30657566821
(2- 61),2.59981156008,2.53871299107,2.50892694638,2.83280555162,2.38809366152,1.87836007077,2.65702664737,2.46312886529
(2- 62),2.48308349678,2.01623923184,2.9526447831,2.61466659532,2.17063394292,2.02253945865,2.86839159558,2.66780975985
(2- 63),2.62630558071,2.40684782365,2.78093624384,2.67203144392,2.06326849367,2.12614046847,2.2259889325,2.56033491937
(2- 64),2.39926506837,1.61945787005,2.35629847465,2.94077683539,1.93922976854,2.55705970305,2.80658819501,2.47086550715
(2- 65),2.70493146331,1.84621454185,2.63835089334,2.99975770632,2.52024352936,1.68654935539,3.11164041329,2.51317347108
(2- 66),2.57981607213,2.45299198515,2.79677224709,2.88597975903,2.79357767988,2.30210024111,1.63245637193,1.95744864505
(2- 67),0.825294077561,1.72168201857,2.76560400892,1.17468729811,2.29990059299,1.58642908903,1.52514898307,2.17553847184
(2- 70),2.03963973494,1.80442268346,3.1278363358,2.65215229562,2.55339988091,1.41449630471,3.44120226817,2.66272510766
(2- 71),1.73071790792,1.94772153089,1.84152574733,1.73420694126,1.87783534612,2.1500384624,1.02503935863,1.57322802756
(2- 72),2.3689245821,2.7296638436,2.22003536069,2.17189366711,2.83651845413,2.18328686983,2.91094227381,2.41428066536
(2- 73),2.35379638411,2.01401586947,2.5502373598,2.61296111311,1.6889767816,2.31422252049,2.71857023663,2.33988799999
(2- 74),2.68007868685,2.40129323995,2.9672692002,1.90409837152,2.5133032,2.27263021111,2.60480099535,1.97078653954
(2- 75),1.70851727694,2.71123105523,2.51662817269,2.76842245665,2.27500562156,2.3473949021,1.51928044008,1.33779478188
(2- 76),2.0889644552,2.49474830682,2.04376488592,2.76614216919,2.15454591037,2.84935703173,2.4094906177,2.90648296566
(2- 77),2.25887811503,2.86878071441,1.57925218835,2.92773697462,1.58342215202,2.25355271091,2.07964725925,2.86272569255
(2- 78),1.38387918753,2.05664055246,2.54076484542,1.79791108314,1.31569527977,0.728923254784,1.77026265151,1.75457557212
(2- 79),2.63332804579,2.75889302243,1.78661046869,3.07440755625,1.99777079596,2.64447353745,2.16496707783,2.07649613474
(2- 80),3.09273073085,1.62998391815,2.5449487022,3.1665672958,2.22126009721,2.3039352844,2.01848909906,2.51689314964
(2- 81),1.99046618067,2.25298930203,3.14521413076,2.38120844344,1.66780680711,2.33315093754,2.60180842474,2.61302276178
(2- 82),1.95569901038,2.303554524,3.0189486337,1.83388347804,2.89720224902,1.36436996545,1.59423832743,2.1499391652
(2- 83),2.45574069665,2.35794283144,2.24769326435,3.19233021718,2.07656433642,2.60925879548,2.4071077352,2.50619824234
(2- 84),3.08760555718,1.99520042052,3.35228978898,1.84544905158,1.98954351266,2.80011061991,2.32470097578,1.43225988366
(2- 85),2.94210461005,2.59245947457,2.07319642752,2.9306209375,2.62778140728,1.75342542619,2.914993958,2.01883244623
(2- 86),0.277803540959,0.558440685446,0.754715389468,0.670056183327,0.483628079835,0.775231620401,0.925389079508,0.688623125595
(2- 87),1.12309992229,0.830987143696,2.50934265774,1.64149098963,1.23480262391,2.0789510099,1.02501377042,1.46996886919
(2- 88),2.77654896041,2.0603654312,2.05408438575,1.55368917917,1.435601532,1.40974028811,1.58333721716,1.80376996685
(2- 89),1.65841819272,2.15799639015,3.02155714976,3.11201844926,2.26866554089,1.53940176507,2.30098959419,2.85438791625
(2- 90),2.83152433793,1.815932554,3.01605578813,2.77363746038,2.47409782944,2.38166618257,2.10813166101,1.75848319453
(2- 91),2.54979592789,1.9883240606,2.44365720931,2.49805399348,1.96137395932,1.84468865631,2.94359166699,2.53200131785
(2- 93),1.94653798203,0.76928910619,2.2520692201,1.50561607072,2.39707357802,1.46273006771,2.15779126852,1.66220423022
(2- 94),2.85558231313,3.09233561684,1.93435487676,2.96552649301,2.52734216651,1.65556214436,2.3311194912,2.40882664223
(2- 95),1.61872422178,2.82327488457,2.03721822041,3.80915701098,2.61766808037,4.18448426821,3.57971985889,3.23196531732
(2- 96),0.897783005216,1.0824003073,1.67216598155,0.390481397646,0.55060545995,1.02074425386,0.880356806953,0.901170497988
(2- 97),2.35497924252,2.13008165247,2.92545778468,1.97560542706,2.81652004357,2.60415429336,2.00318366408,2.82306786896
(2- 98),1.44567459911,1.55210118108,1.74952909547,1.8279859011,1.50987405021,1.8253566288,0.689810373263,2.85630253527
(2- 99),2.17040580688,2.72339951929,2.70642146707,2.32300720918,2.3375010212,2.20510993773,2.35660939131,2.94166970029
(2- 100),2.03726831831,2.07454884062,2.50925229496,2.84086340733,2.83541343239,2.54320521842,2.37257742636,2.3259599741
(2- 101),1.94071039893,2.35452133831,2.65345990283,2.83552199672,2.31689775812,1.82552498894,2.72700755052,2.67720037646
(2- 102),2.96441583245,1.89679551342,2.31000590027,2.47542791931,1.71876682702,2.88799113546,1.98111527066,2.25252774476
(2- 103),1.24634435457,1.792950735,2.88672273108,1.02521836115,0.927614774509,1.69157974933,1.96089977487,0.859840682584
(2- 104),2.36232158061,1.35415678491,2.58449170036,2.47037309759,1.81439776164,2.26556445821,1.88591946322,2.69409082174
(2- 105),1.76941781391,2.03561432994,2.73731208328,1.2058759077,0.825714683605,1.0397340436,1.85138261912,1.14904774562
(2- 106),2.63306423722,2.08205760514,2.12203650888,1.82869896648,2.02587831161,2.19552604568,2.38752717035,2.8237881638
(2- 107),1.85508609655,1.56349941681,2.56242419191,1.44720508188,1.18475327637,1.03338641333,1.03009140662,1.16433011745
(2- 108),2.02961159412,2.15911842163,1.85838826764,2.86502397869,1.69017265326,1.9914466122,2.75324733818,2.75038279595
(2- 109),2.44127405475,1.69449113787,2.86347464441,2.53774228494,2.18220661022,2.51511431159,2.57993251051,2.75517247692
(2- 110),1.8783648763,2.42034538139,3.23640800287,2.28469021335,2.52326795713,2.56862507787,1.95856012995,2.65899694998
(3- 1),2.31434264685,2.32549446675,2.52726268447,2.92229734615,2.70294545469,2.15446219272,2.37371972414,2.67373827215
(3- 2),2.21279969032,1.99869068174,1.59907375003,2.34752426632,2.70046813846,2.7320414669,2.19732245797,2.33722847472
(3- 3),2.4106964924,2.35034013606,2.29127482929,2.55946131163,2.46913311401,2.16645834905,2.51109350215,2.95860655069
(3- 4),1.83198368956,2.04244800357,2.4891245364,1.98122847437,2.76481458258,3.18371190284,2.42793893562,2.17406337745
(3- 5),2.45882073953,2.29832459796,2.50671046376,2.47016328786,2.47666206713,2.18321106992,2.8248986336,2.6193080371
(3- 6),2.94511191913,2.26475100216,2.31720255663,2.34698680964,2.68520333873,2.3829668068,2.11446854714,2.71678366413
(3- 8),2.86191467428,2.23030671566,2.03409549412,2.50046807285,2.90165039885,2.08548925553,2.75611545826,2.16649836707
(3- 9),2.82186843206,2.24873822219,2.82161945824,2.52183730535,1.97205655581,2.87702445576,1.93003415495,2.5761579843
(3- 10),2.6279293465,1.64977417502,2.19928371857,2.24486923711,2.61693338307,2.67119416188,2.76919573421,2.51663403632
(3- 11),2.64302119866,2.38699727032,2.19056968562,2.68105616718,2.13771956532,2.18954834065,2.88372754852,2.86435467763
(3- 12),2.53635156295,2.25174150632,2.54717287807,2.12313555547,2.51984782392,2.50997544243,2.57852528381,2.57947301467
(3- 14),2.54090996123,2.40706709902,2.7894554064,2.17905480387,2.07601118231,2.19157788714,2.63389121272,3.08899317801
(3- 15),2.86276729247,1.9590268066,2.54915425881,2.16938215945,2.07412092015,2.47224971112,2.67474792078,2.98622554932
(3- 16),2.74017728077,1.69614665766,2.54288116772,2.61925891897,1.85560244918,2.64496249325,2.28658583267,2.97632357535
(3- 17),2.33290135392,2.63200071607,2.48435431938,2.30566244876,2.48568486421,2.3080165468,2.58852650717,2.38921580279
(3- 18),2.63971234271,2.13281176435,2.44750943739,2.803172245,2.29418945,2.7536638467,2.32532908027,2.46679211322
(3- 19),2.44441839947,2.86558901804,2.50495289103,2.3045774271,2.13831694656,2.34377781216,2.6429450885,2.80106613856
(3- 20),0.860328298719,1.05456448935,0.271144917413,0.365484845153,0.849212086579,1.07598288621,1.13231063581,0.896089996177
(3- 22),1.66427702552,2.50130831584,2.84519484232,2.24871134896,2.70865193571,2.86387199223,2.31566342793,2.71534220591
(3- 24),1.98267154984,1.79055217239,2.54638948717,1.49607865284,3.27434563145,2.31314028679,2.20054429201,2.4845200758
